,Unnamed: 0,key_0,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I,AK_V,AL_V,AR_V,AZ_V,CA_V,CO_V,CT_V,DC_V,DE_V,FL_V,GA_V,IA_V,ID_V,IL_V,IN_V,KS_V,KY_V,LA_V,MA_V,MD_V,ME_V,MI_V,MN_V,MO_V,MS_V,MT_V,NC_V,ND_V,NE_V,NH_V,NJ_V,NM_V,NV_V,NY_V,OH_V,OK_V,OR_V,PA_V,RI_V,SC_V,SD_V,TN_V,TX_V,UT_V,VA_V,VT_V,WA_V,WI_V,WV_V,WY_V,AK_I_SRI,AK_S_SRI,AL_I_SRI,AL_S_SRI,AR_I_SRI,AR_S_SRI,AZ_I_SRI,AZ_S_SRI,CA_I_SRI,CA_S_SRI,CO_I_SRI,CO_S_SRI,CT_I_SRI,CT_S_SRI,DC_I_SRI,DC_S_SRI,DE_I_SRI,DE_S_SRI,FL_I_SRI,FL_S_SRI,GA_I_SRI,GA_S_SRI,IA_I_SRI,IA_S_SRI,ID_I_SRI,ID_S_SRI,IL_I_SRI,IL_S_SRI,IN_I_SRI,IN_S_SRI,KS_I_SRI,KS_S_SRI,KY_I_SRI,KY_S_SRI,LA_I_SRI,LA_S_SRI,MA_I_SRI,MA_S_SRI,MD_I_SRI,MD_S_SRI,ME_I_SRI,ME_S_SRI,MI_I_SRI,MI_S_SRI,MN_I_SRI,MN_S_SRI,MO_I_SRI,MO_S_SRI,MS_I_SRI,MS_S_SRI,MT_I_SRI,MT_S_SRI,NC_I_SRI,NC_S_SRI,ND_I_SRI,ND_S_SRI,NE_I_SRI,NE_S_SRI,NH_I_SRI,NH_S_SRI,NJ_I_SRI,NJ_S_SRI,NM_I_SRI,NM_S_SRI,NV_I_SRI,NV_S_SRI,NY_I_SRI,NY_S_SRI,OH_I_SRI,OH_S_SRI,OK_I_SRI,OK_S_SRI,OR_I_SRI,OR_S_SRI,PA_I_SRI,PA_S_SRI,RI_I_SRI,RI_S_SRI,SC_I_SRI,SC_S_SRI,SD_I_SRI,SD_S_SRI,TN_I_SRI,TN_S_SRI,TX_I_SRI,TX_S_SRI,UT_I_SRI,UT_S_SRI,VA_I_SRI,VA_S_SRI,VT_I_SRI,VT_S_SRI,WA_I_SRI,WA_S_SRI,WI_I_SRI,WI_S_SRI,WV_I_SRI,WV_S_SRI,WY_I_SRI,WY_S_SRI,AK_I_ARIMA,AL_I_ARIMA,AR_I_ARIMA,AZ_I_ARIMA,CA_I_ARIMA,CO_I_ARIMA,CT_I_ARIMA,DC_I_ARIMA,DE_I_ARIMA,FL_I_ARIMA,GA_I_ARIMA,IA_I_ARIMA,ID_I_ARIMA,IL_I_ARIMA,IN_I_ARIMA,KS_I_ARIMA,KY_I_ARIMA,LA_I_ARIMA,MA_I_ARIMA,MD_I_ARIMA,ME_I_ARIMA,MI_I_ARIMA,MN_I_ARIMA,MO_I_ARIMA,MS_I_ARIMA,MT_I_ARIMA,NC_I_ARIMA,ND_I_ARIMA,NE_I_ARIMA,NH_I_ARIMA,NJ_I_ARIMA,NM_I_ARIMA,NV_I_ARIMA,NY_I_ARIMA,OH_I_ARIMA,OK_I_ARIMA,OR_I_ARIMA,PA_I_ARIMA,RI_I_ARIMA,SC_I_ARIMA,SD_I_ARIMA,TN_I_ARIMA,TX_I_ARIMA,UT_I_ARIMA,VA_I_ARIMA,VT_I_ARIMA,WA_I_ARIMA,WI_I_ARIMA,WV_I_ARIMA,WY_I_ARIMA,AK_I_SIR,AK_S_SIR,AL_I_SIR,AL_S_SIR,AR_I_SIR,AR_S_SIR,AZ_I_SIR,AZ_S_SIR,CA_I_SIR,CA_S_SIR,CO_I_SIR,CO_S_SIR,CT_I_SIR,CT_S_SIR,DC_I_SIR,DC_S_SIR,DE_I_SIR,DE_S_SIR,FL_I_SIR,FL_S_SIR,GA_I_SIR,GA_S_SIR,IA_I_SIR,IA_S_SIR,ID_I_SIR,ID_S_SIR,IL_I_SIR,IL_S_SIR,IN_I_SIR,IN_S_SIR,KS_I_SIR,KS_S_SIR,KY_I_SIR,KY_S_SIR,LA_I_SIR,LA_S_SIR,MA_I_SIR,MA_S_SIR,MD_I_SIR,MD_S_SIR,ME_I_SIR,ME_S_SIR,MI_I_SIR,MI_S_SIR,MN_I_SIR,MN_S_SIR,MO_I_SIR,MO_S_SIR,MS_I_SIR,MS_S_SIR,MT_I_SIR,MT_S_SIR,NC_I_SIR,NC_S_SIR,ND_I_SIR,ND_S_SIR,NE_I_SIR,NE_S_SIR,NH_I_SIR,NH_S_SIR,NJ_I_SIR,NJ_S_SIR,NM_I_SIR,NM_S_SIR,NV_I_SIR,NV_S_SIR,NY_I_SIR,NY_S_SIR,OH_I_SIR,OH_S_SIR,OK_I_SIR,OK_S_SIR,OR_I_SIR,OR_S_SIR,PA_I_SIR,PA_S_SIR,RI_I_SIR,RI_S_SIR,SC_I_SIR,SC_S_SIR,SD_I_SIR,SD_S_SIR,TN_I_SIR,TN_S_SIR,TX_I_SIR,TX_S_SIR,UT_I_SIR,UT_S_SIR,VA_I_SIR,VA_S_SIR,VT_I_SIR,VT_S_SIR,WA_I_SIR,WA_S_SIR,WI_I_SIR,WI_S_SIR,WV_I_SIR,WV_S_SIR,WY_I_SIR,WY_S_SIR,AK_H_I,AL_H_I,AR_H_I,AZ_H_I,CA_H_I,CO_H_I,CT_H_I,DC_H_I,DE_H_I,FL_H_I,GA_H_I,IA_H_I,ID_H_I,IL_H_I,IN_H_I,KS_H_I,KY_H_I,LA_H_I,MA_H_I,MD_H_I,ME_H_I,MI_H_I,MN_H_I,MO_H_I,MS_H_I,MT_H_I,NC_H_I,ND_H_I,NE_H_I,NH_H_I,NJ_H_I,NM_H_I,NV_H_I,NY_H_I,OH_H_I,OK_H_I,OR_H_I,PA_H_I,RI_H_I,SC_H_I,SD_H_I,TN_H_I,TX_H_I,UT_H_I,VA_H_I,VT_H_I,WA_H_I,WI_H_I,WV_H_I,WY_H_I
0,0,2020-12-13,8890.0,47919.0,29455.0,82489.0,352832.0,62783.0,34180.0,3426.0,10959.0,132389.0,73322.0,28396.0,20695.0,128790.0,92122.0,32273.0,44403.0,36368.0,65614.0,38200.0,5751.0,63878.0,65854.0,54674.0,27485.0,11502.0,78269.0,8815.0,22556.0,10476.0,76310.0,24383.0,36306.0,88422.0,148295.0,44424.0,19733.0,134635.0,16876.0,37716.0,11138.0,82511.0,206004.0,40095.0,47313.0,1436.0,40512.0,59902.0,16220.0,6871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8890.0,586712.8,47919.0,4019423.2,29455.0,2409219.2,82489.0,5721201.600000001,352832.0,31630578.4,62783.0,4618971.2,34180.0,2884755.2,3426.0,551636.0,10959.0,791958.4,132389.0,17230549.6,73322.0,8569526.4,28396.0,2552295.2,20695.0,1471284.8,128790.0,10250006.4,92122.0,5428422.4,32273.0,2350304.0,44403.0,3604668.8,36368.0,3726205.6,65614.0,5623933.600000001,38200.0,4941779.2,5751.0,1089887.2,63878.0,8061864.800000001,65854.0,4565195.2,54674.0,4923930.4,27485.0,2369023.2,11502.0,867380.0,78269.0,8351510.4,8815.0,623275.2000000001,22556.0,1569203.2000000002,10476.0,1102023.2,76310.0,7431195.2,24383.0,1694017.6,36306.0,2483691.2,88422.0,16160999.2,148295.0,9439558.4,44424.0,3167482.4000000004,19733.0,3389804.8000000003,134635.0,10402160.0,16876.0,877903.2000000001,37716.0,4094740.0,11138.0,709333.6000000001,82511.0,5528672.0,206004.0,23316404.0,40095.0,2617292.8000000003,47313.0,6905114.4,1436.0,514461.6,40512.0,6164224.800000001,59902.0,4714974.4,16220.0,1434972.8,6871.0,461480.8000000001,8890.0,47919.0,29455.0,82489.0,352832.0,62783.0,34180.0,3426.0,10959.0,132389.0,73322.0,28396.0,20695.0,128790.0,92122.0,32273.0,44403.0,36368.0,65614.0,38200.0,5751.0,63878.0,65854.0,54674.0,27485.0,11502.0,78269.0,8815.0,22556.0,10476.0,76310.0,24383.0,36306.0,88422.0,148295.0,44424.0,19733.0,134635.0,16876.0,37716.0,11138.0,82511.0,206004.0,40095.0,47313.0,1436.0,40512.0,59902.0,16220.0,6871.0,8890.0,696721.45,47919.0,4773065.05,29455.0,2860947.8,82489.0,6793926.899999999,352832.0,37561311.85,62783.0,5485028.3,34180.0,3425646.8,3426.0,655067.75,10959.0,940450.6,132389.0,20461277.65,73322.0,10176312.6,28396.0,3030850.55,20695.0,1747150.7,128790.0,12171882.6,92122.0,6446251.6,32273.0,2790986.0,44403.0,4280544.2,36368.0,4424869.149999999,65614.0,6678421.149999999,38200.0,5868362.8,5751.0,1294241.05,63878.0,9573464.45,65854.0,5421169.3,54674.0,5847167.35,27485.0,2813215.05,11502.0,1030013.75,78269.0,9917418.6,8815.0,740139.2999999999,22556.0,1863428.8,10476.0,1308652.55,76310.0,8824544.299999999,24383.0,2011645.9,36306.0,2949383.3,88422.0,19191186.55,148295.0,11209475.6,44424.0,3761385.35,19733.0,4025393.2,134635.0,12352565.0,16876.0,1042510.05,37716.0,4862503.75,11138.0,842333.6499999999,82511.0,6565298.0,206004.0,27688229.75,40095.0,3108035.2,47313.0,8199823.35,1436.0,610923.15,40512.0,7320016.949999999,59902.0,5599032.1,16220.0,1704030.2,6871.0,548008.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2020-12-14,8811.0,48307.0,29698.0,93473.0,372076.0,61179.0,36697.0,3486.0,10995.0,133125.0,74995.0,27884.0,20519.0,129814.0,91424.0,32572.0,43945.0,37229.0,68099.0,38591.0,5949.0,60678.0,63078.0,53403.0,27769.0,11105.0,80029.0,8738.0,21507.0,10881.0,77822.0,24204.0,37243.0,90122.0,149539.0,44058.0,19579.0,138317.0,16669.0,39018.0,10890.0,88231.0,203709.0,40166.0,48245.0,1465.0,40588.0,59555.0,16552.0,6470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677.4,585428.1882,52163.25428571428,4012713.0968,32063.87142857143,2405079.2498000003,89795.16857142857,5709351.1714,384082.8342857143,31581680.092600003,68343.78,4610017.8798,37207.37142857143,2879973.4088000003,3729.445714285714,551222.323,11929.654285714289,790391.9906000001,144114.88285714286,17213542.608400002,79816.2342857143,8559863.9396,30911.074285714287,2548361.5178000005,22527.985714285714,1468320.7262000002,140197.11428571428,10231833.7116,100281.37714285716,5414947.863600001,35131.46571428572,2345695.623,48335.83714285715,3598421.0842000004,39589.16571428572,3721281.9034,71425.52571428572,5614775.729400001,41583.42857142857,4936864.444800001,6260.374285714285,1089233.7608,69535.7657142857,8053595.9082,71686.78285714285,4555734.0048,59516.55428571428,4916358.868600001,29919.385714285712,2365190.3708,12520.74857142857,865745.023,85201.39714285715,8340996.9686,9595.757142857145,622011.8038,24553.81714285714,1565963.9848000002,11403.874285714286,1100612.0698,83068.88571428572,7420767.088800001,26542.63714285714,1690515.4414,39521.67428571428,2478466.8568,96253.66285714286,16150803.507800002,161429.7,9418042.7946,48358.69714285714,3161122.0066000004,21480.78,3387475.2382000005,146559.8142857143,10383084.305,18370.731428571427,875405.6398,41056.56,4089691.409,12124.50857142857,707717.7154000001,89819.11714285714,5516769.897,224250.06857142856,23289066.457,43646.27142857143,2611491.8282,51503.58,6899223.2856,1563.188571428571,514359.0194000001,44100.20571428572,6159243.424200001,65207.605714285724,4706508.9216,17656.628571428573,1432720.1232,7479.574285714286,460489.9392000001,8811.0,48307.0,29698.0,93473.0,372076.0,61179.0,36697.0,3486.0,10995.0,133125.0,74995.0,27884.0,20519.0,129814.0,91424.0,32572.0,43945.0,37229.0,68099.0,38591.0,5949.0,60678.0,63078.0,53403.0,27769.0,11105.0,80029.0,8738.0,21507.0,10881.0,77822.0,24204.0,37243.0,90122.0,149539.0,44058.0,19579.0,138317.0,16669.0,39018.0,10890.0,88231.0,203709.0,40166.0,48245.0,1465.0,40588.0,59555.0,16552.0,6470.0,9944.1,695310.1455,53600.82428571428,4765993.3895,32947.521428571425,2856562.5619999995,92269.83857142855,6781004.850999999,394667.7942857142,37510514.561500005,70227.27,5475358.557,38232.77142857143,3420613.7719999994,3832.225714285714,654727.3225,12258.424285714284,938753.774,148086.55285714287,20445568.9435,82015.89428571428,10167004.154,31762.954285714284,3026766.5345,23148.835714285717,1743931.2529999998,144060.8142857143,12152530.854,103045.03714285714,6431219.964,36099.65571428571,2786000.34,49667.927142857145,4273916.518,40680.20571428572,4419924.428499999,73393.94571428571,6668813.308499999,42729.42857142857,5863811.412,6432.904285714285,1293772.0295000002,71452.1057142857,9565727.5155,73662.40285714285,5410851.747,61156.77428571428,5839310.0065,30743.935714285715,2809198.6895,12865.808571428572,1028255.4625,87549.46714285715,9906984.494,9860.207142857142,738765.847,25230.49714285714,1859898.352,11718.154285714289,1307246.1145,85358.1857142857,8813926.796999998,27274.12714285714,2007828.061,40610.85428571428,2943674.407,98906.32285714283,19183602.7745,165878.55,11185716.324,49691.41714285714,3754480.2265,22072.77,4023565.228,150598.86428571428,12332139.35,18877.011428571423,1039683.5395,42188.04,4857519.7625,12458.64857142857,840549.3834999999,92294.44714285714,6552251.22,230430.1885714286,27661601.7025,44849.12142857143,3101652.008,52922.97,8194676.4465,1606.2685714285712,610957.4885000001,45315.56571428572,7315767.190499999,67004.66571428571,5589998.558999999,18143.22857142857,1701683.058,7685.704285714285,546922.6755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2020-12-15,8544.0,48487.0,29889.0,87285.0,392181.0,58115.0,36708.0,3654.0,11473.0,134567.0,77590.0,27160.0,20714.0,124631.0,90281.0,32572.0,43594.0,34536.0,68955.0,38227.0,5837.0,57797.0,61852.0,52508.0,27839.0,10835.0,81133.0,8260.0,21248.0,10779.0,76966.0,23138.0,36865.0,91613.0,149264.0,43593.0,19438.0,142411.0,16679.0,39979.0,10787.0,90193.0,203566.0,39571.0,49759.0,1467.0,40223.0,58975.0,16890.0,6259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9588.316177712702,584160.6666912301,52572.71685687111,4005960.138846329,32320.22910150592,2400912.481734409,101721.05917172528,5695775.147199732,404939.27096878935,31529824.43139576,66578.73732709998,4601350.731021672,39937.57304003085,2874800.895065455,3794.341730555076,550799.817946445,11965.36334683464,788824.8311197083,144895.04778571095,17196455.151434463,81623.88474050726,8549955.318205608,30346.84959466038,2544521.0774018257,22329.7830781646,1465394.566538493,141274.98695405078,10213551.15636292,99485.24477477178,5401635.489247344,35446.7300427178,2341053.9339057105,47825.08475019117,3592265.54079418,40518.554788399226,3716232.380422488,74112.88320523505,5605244.674179651,42002.91920543198,4931897.794149769,6475.340755231905,1088549.6677125394,66042.37935112359,8045860.443083533,68643.99228654943,4546750.123080079,58119.84114681542,4909012.678584585,30221.35163078151,2361322.838798418,12085.23651654816,864178.9471747377,87101.16353287766,8330226.809955666,9509.103195735075,620764.901943322,23404.80240974936,1562904.0011197366,11842.516431605463,1099139.3750128802,84697.332638734,7410123.446786752,26339.77668325145,1687053.6101324914,40529.13145309914,2473109.4152043867,98095.13726233272,16140353.408315582,162729.34772777223,9396402.95593477,47946.12484826601,3154841.0547451344,21310.98716852217,3385174.9527932783,150527.35051610775,10363475.467464603,18137.80964009396,872951.4916629632,42466.18286958828,4084445.9417214114,11850.573614283025,706147.3439274599,96015.35477918109,5503989.1670381045,221713.58264942505,23262163.96103644,43709.31616250081,2605699.4702092987,52511.54291800674,6893194.595967823,1594.7104048836188,514251.9191185736,44177.68920755225,6154260.041711107,64812.76298985372,4698124.884117117,18013.876848707136,1430420.404513807,7040.83443044926,459566.852973208,8544.0,48487.0,29889.0,87285.0,392181.0,58115.0,36708.0,3654.0,11473.0,134567.0,77590.0,27160.0,20714.0,124631.0,90281.0,32572.0,43594.0,34536.0,68955.0,38227.0,5837.0,57797.0,61852.0,52508.0,27839.0,10835.0,81133.0,8260.0,21248.0,10779.0,76966.0,23138.0,36865.0,91613.0,149264.0,43593.0,19438.0,142411.0,16679.0,39979.0,10787.0,90193.0,203566.0,39571.0,49759.0,1467.0,40223.0,58975.0,16890.0,6259.0,9852.341759092977,693932.1451430499,54021.231602945474,4758928.444002055,33210.68532272252,2852181.2253429918,104522.44787002252,6766049.001762833,416097.9768815484,37456472.0518606,68412.58906587398,5466126.803792698,41037.9716822921,3415137.918311993,3898.99579323612,654378.6434817639,12294.923648685442,937070.4854684572,148890.40269520436,20429889.542798363,83874.23043763102,10157467.226308083,31183.106810403307,3022832.898058882,22944.78323578566,1740786.3843770714,145167.01775463275,12133207.039133938,102223.7688957236,6416518.74974999,36423.05346247109,2781015.791708957,49142.6935951798,4267459.640653391,41635.39117840188,4414864.858750884,76154.9814291296,6658823.159700156,43161.10321854904,5859233.024661451,6653.971815106182,1293268.5088184653,67863.3599593372,9558717.26752852,70534.43909828678,5401215.379003142,59721.43517803158,5831799.071256969,31054.077422709943,2805173.2251822897,12418.13391895956,1026597.759670326,89502.15515557119,9896318.726761574,9770.9963253142,737424.609347543,24049.37376268776,1856620.750431598,12168.953848223293,1305774.9652210623,87031.67529869353,8803130.85944559,27065.175016283967,2004092.9282308589,41645.258919644,2937848.8997246413,100801.12772374964,19175761.603316963,167209.83074550232,11162006.06287164,49266.65254318759,3747732.721691812,21898.8207056176,4021788.025014382,154673.9884706751,12311225.01231504,18636.88030029418,1036935.280947563,43636.82136470594,4852332.813510294,12176.860002658592,838836.9425194842,98659.36195080169,6538224.221563484,227825.8444361092,27635736.158181746,44912.86656583951,3095334.1213541604,53959.72486842009,8189400.365738008,1638.722788231647,610985.6679696256,45396.099973534285,7311549.205764322,66598.26495500907,5581143.009883562,18510.26250806565,1699297.319197649,7234.721518747971,545930.3943691092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2020-12-16,8460.0,49123.0,29983.0,88282.0,425130.0,56753.0,36355.0,3760.0,11562.0,136851.0,78480.0,25969.0,20718.0,121997.0,89904.0,32508.0,42741.0,34210.0,69880.0,38412.0,5629.0,54923.0,58935.0,51796.0,28262.0,10304.0,82029.0,7958.0,20166.0,11101.0,78222.0,23394.0,37102.0,92305.0,146838.0,43296.0,19462.0,143658.0,16517.0,41075.0,10400.0,95345.0,203146.0,38495.0,51590.0,1444.0,39718.0,57232.0,16944.0,5803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9294.807818689158,582940.2594915641,52755.57769803214,3999198.035866593,32519.82280007368,2396727.4528811723,94953.89051873618,5683240.055676654,426717.1550094356,31474891.565383498,63226.85699958848,4593202.05086249,39939.01331668283,2869642.3168537067,3976.753789753043,550351.1553387454,12481.916702177572,787186.0645864109,146443.18814297343,17179174.199568626,84433.90513990069,8539653.632890359,29552.36358943016,2540807.401734994,22535.40013601249,1462446.5924073702,135598.82355806566,10196155.444362778,98206.03752866467,5388555.420372289,35436.43764839406,2336427.1788948392,47431.1825303747,3586184.477580154,37580.11311558575,3711628.398783621,75025.77969654104,5595604.254666073,41600.590024158526,4927000.803331461,6352.845302482504,1087884.8661709158,62897.80474591874,8038604.954751673,67290.33520731816,4537991.679749682,57133.25574322188,4901830.243734207,30290.261772484737,2357455.194187136,11788.273603883432,862660.9560522509,88285.9832862532,8319306.640573743,8986.27713473646,619598.6939066423,23116.318494824747,1559895.3203380778,11729.19831131057,1097686.8587551282,83748.06964354873,7399645.710267845,25172.146717972624,1683774.079518672,40105.05553729816,2467830.78496617,99708.56848402169,16129683.33670896,162375.34172189975,9374883.680971222,47426.2577091981,3148654.9302669056,21155.40363377195,3382901.7636352843,154939.8078834829,10343271.258827943,18141.23071137491,870505.6523170682,43503.91617435923,4079059.382748188,11734.66733879698,704598.9092447355,98117.0959928736,5490939.371735335,221520.36380833868,23235348.94369563,43047.81516508369,2600022.5005740053,54152.482451087366,6886935.3386350535,1596.8386200776504,514144.6528650916,43775.20499308655,6149345.563247738,64164.77934355893,4689859.222889442,18377.39816950904,1428072.9833683558,6809.21519579407,458680.5914958693,8460.0,49123.0,29983.0,88282.0,425130.0,56753.0,36355.0,3760.0,11562.0,136851.0,78480.0,25969.0,20718.0,121997.0,89904.0,32508.0,42741.0,34210.0,69880.0,38412.0,5629.0,54923.0,58935.0,51796.0,28262.0,10304.0,82029.0,7958.0,20166.0,11101.0,78222.0,23394.0,37102.0,92305.0,146838.0,43296.0,19462.0,143658.0,16517.0,41075.0,10400.0,95345.0,203146.0,38495.0,51590.0,1444.0,39718.0,57232.0,16944.0,5803.0,9550.57520931499,692624.4327680187,54208.88768388626,4751911.834735291,33415.57999661051,2847814.254521522,97566.45647748276,6752514.58241058,438474.4795125703,37399061.34325799,64967.728177796766,5457617.726148403,41039.12421409743,3409725.774914776,4086.5296647158248,654000.2373822303,12825.535234129393,935312.4953796434,150483.57989686308,20414098.33890209,86762.65645011864,10147520.934737742,30366.74895043672,3019089.9101278563,23155.75221084758,1737641.1168938817,139333.43402348954,12115149.090433396,100906.62842273925,6402231.760972609,36412.0008185962,2776092.1415447,48737.68421349244,4261149.922890509,38616.14703798872,4410401.415982529,77092.64633149751,6648781.5446288,42748.33029897356,5854778.834115863,6528.268061907191,1292792.847096945,64633.15681250159,9552360.920897877,69142.62437153539,5391941.020841575,58707.72699590869,5824554.832119919,31124.789752221917,2801181.6031782445,12112.894016323598,1025013.8594858708,90720.25884888606,9885555.61635936,9233.643738293636,736195.0595157739,23752.656069397974,1853434.7325721695,12052.578077087406,1304341.208920336,86056.48341844621,8792631.776004117,25864.999565986487,2000616.1250968496,41208.74321614256,2932170.943225538,102461.6938077941,19167707.867761716,166842.3469945841,11138647.780962624,48731.820837174135,3741160.387923434,21739.48375061331,4020058.412442196,159206.32115275305,12289748.116753422,18639.706738613964,1034220.8642566164,44703.47851032187,4847013.824007726,12057.521961786708,837166.3511325027,100816.64517279407,6523982.447032197,227629.7834110121,27610193.97461749,44232.26546612472,3089213.464674494,55646.97825027053,8183880.509544643,1640.9728091606044,611013.152766483,44983.45793144694,7307450.76434666,65931.94886090183,5572509.560923825,18883.7582721128,1696872.419162131,6996.629070641108,544992.3099262057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
