key_0,I,Vax,I_Arima,I_SIR,S_SIR,Herd_Immunity,state
2021-05-31,383.0,1352.0,316.9504357624739,425.7797105712416,442014.242592013,1,DC
2021-06-01,384.0,416.0,387.7609238666626,404.745223170525,443084.61780006526,1,DC
2021-06-02,377.0,852.0,325.28837267843926,405.92121523806384,445080.031835398,1,DC
2021-06-03,379.0,1378.0,359.8596419225872,398.7398032248435,446620.24314239057,1,DC
2021-06-04,379.0,1558.0,361.55699932376,401.02444541822143,447618.604836977,1,DC
2021-06-05,364.0,300.0,372.0669762825744,401.1341928842312,448426.8731671516,1,DC
2021-06-06,348.0,1628.0,374.8687429370767,385.3435038562656,450487.0709316238,1,DC
2021-06-07,348.0,2551.0,355.2004014547073,368.61327624072754,451200.6998032097,1,DC
2021-06-08,316.0,298.0,333.727191848738,368.6853071733895,450984.1203551471,1,DC
2021-06-09,305.0,2385.0,330.2646541101006,334.7633594503036,453027.2343635739,1,DC
2021-06-10,307.0,1438.0,282.03972214110934,323.29094684035874,452964.28535881214,1,DC
2021-06-11,260.0,390.0,281.2091712075227,325.40528223004554,453848.6886515654,1,DC
2021-06-12,242.0,1493.0,279.64592616329304,275.65423010187254,455778.8261063764,1,DC
2021-06-13,224.0,946.0,217.39617608403108,256.7059543995037,456589.0761766274,1,DC
2021-06-14,206.0,1155.0,211.23752398920004,237.664765334696,457940.73064952646,1,DC
2021-06-15,213.0,91.0,172.1840013967098,218.6474645743256,459072.35159274255,1,DC
2021-06-16,212.0,4595.0,161.40902305805727,226.1471441820239,461255.5866469188,1,DC
2021-06-17,191.0,271.0,190.67973014295208,225.2196672374652,458912.99825606926,1,DC
2021-06-18,175.0,1247.0,195.507992906044,202.7803951951076,460920.9850211706,1,DC
2021-06-19,167.0,3202.0,179.0344056136262,185.89547741734185,461935.0796935415,1,DC
2021-06-20,159.0,823.0,159.00070814062997,177.44651890166705,460985.13380627584,1,DC
2021-06-21,152.0,1067.0,140.06141260775323,168.9022778551233,462424.88304750086,1,DC
2021-06-22,156.0,191.0,133.1603231789444,161.52980280216005,463607.1772713665,1,DC
2021-06-23,157.0,1292.0,134.18234568508592,165.8340826230271,465653.01855888695,1,DC
2021-06-24,146.0,201.0,146.97278537038434,166.99028365065644,466577.16380393313,1,DC
2021-06-25,147.0,2595.0,151.5660701735465,155.32946203273255,468584.6241324325,1,DC
2021-06-26,149.0,335.0,141.32082327877885,156.4789541646934,468177.77893694345,1,DC
2021-06-27,151.0,1171.0,144.99402981254022,158.59033693776257,470034.72795349336,1,DC
2021-06-28,154.0,1235.0,142.54878148226052,160.80039508234074,471036.7345645904,1,DC
2021-06-29,134.0,436.0,150.40552940575836,164.03986168355857,471964.2373572609,1,DC
2021-06-30,132.0,1263.0,158.25103366328838,142.77203206011046,473684.3615230568,1,DC
2021-07-01,130.0,962.0,126.38119835909988,140.7069630821693,474560.51237331546,1,DC
2021-07-02,135.0,1864.0,125.59495562816817,138.60807556368815,475729.1634597329,1,DC
2021-07-03,138.0,124.0,113.9805941548788,143.98491539325406,475983.34405259945,1,DC
2021-07-04,141.0,738.0,129.49421225552314,147.19475411238304,477974.5287151039,1,DC
2021-07-05,143.0,482.0,139.58573312808852,150.4760726210475,479331.2759267604,1,DC
2021-07-06,142.0,149.0,147.0192851086004,152.66675829517754,480930.1021234833,1,DC
2021-07-07,139.0,169.0,149.04583233704295,151.66500876916734,482846.0232363364,1,DC
2021-07-08,137.0,763.0,145.40693286238394,148.53806156270565,484723.1563709818,1,DC
2021-07-09,150.0,1279.0,139.34194864569906,146.4754136820977,485987.74367930414,1,DC
2021-07-10,164.0,611.0,134.52737924939757,160.42955886493553,486721.6723979319,1,DC
2021-07-11,178.0,57.0,153.73971372753957,175.43789558592263,488114.1134926523,1,DC
2021-07-12,193.0,763.0,174.55484194130827,190.48619060029625,490044.4418814112,1,DC
2021-07-13,189.0,541.0,200.51015291905128,206.64645541549808,491247.0852928959,1,DC
2021-07-14,219.0,587.0,221.25032147924648,202.4295547412736,492660.24488522566,1,DC
2021-07-15,253.0,536.0,207.5714901991543,234.650994202556,494008.608585028,1,DC
2021-07-16,274.0,140.0,249.14896833765408,271.1797741700929,495389.1912964362,1,DC
2021-07-17,312.0,1332.0,285.22905333365543,293.7984859128252,497148.63946898753,1,DC
2021-07-18,350.0,86.0,320.6330516187148,334.70348163748844,497692.49387837446,1,DC
2021-07-19,388.0,781.0,375.7036897513669,375.52385931518063,499470.9950802755,1,DC
2021-07-20,410.0,109.0,412.0647070029746,416.4951701127152,500530.6456736457,1,DC
2021-07-21,435.0,458.0,458.96929963386,440.2368882206326,502248.16661440296,1,DC
2021-07-22,496.0,520.0,477.2590998937805,467.2973008014957,503595.4162188861,1,DC
2021-07-23,518.0,541.0,497.3800529149319,533.0201669263053,504857.5033183423,1,DC
2021-07-24,557.0,641.0,567.2533410718338,556.8518114753646,506082.3464736835,1,DC
2021-07-25,596.0,470.0,580.1509123241029,598.9748283868718,507188.642466274,1,DC
2021-07-26,634.0,325.0,640.4188651619842,641.1050627119248,508448.569550328,1,DC
2021-07-27,692.0,434.0,667.7709232965866,682.2125760636923,509834.6955644753,1,DC
2021-07-28,694.0,173.0,706.4130385803451,744.9014024906411,511088.54863491136,1,DC
2021-07-29,714.0,407.0,779.9549611355918,747.306687505877,512590.295032485,1,DC
2021-07-30,746.0,559.0,758.8715777224922,769.1539045756823,513839.5481775844,1,DC
2021-07-31,803.0,636.0,780.4948672066982,803.8960948610355,514918.9608866618,1,DC
2021-08-01,860.0,619.0,790.3043934504993,865.5711941163655,515901.2629408217,1,DC
2021-08-02,925.0,603.0,862.671077767169,927.2577611905054,516881.4139787944,1,DC
2021-08-03,973.0,330.0,944.2712496058044,997.604164154321,517857.12424628064,1,DC
2021-08-04,1000.0,161.0,1035.9630966945983,1049.6470917464794,519088.1259120713,1,DC
2021-08-05,1045.0,520.0,1085.3419225151954,1079.1310369833732,520471.1350445387,1,DC
2021-08-06,1130.0,1305.0,1099.9197152243842,1128.1111215304834,521473.66971542,1,DC
2021-08-07,1223.0,127.0,1135.8472471053724,1220.1999393989192,521667.1687931525,1,DC
2021-08-08,1316.0,1161.0,1229.250438077904,1320.6921135174302,523021.6678488464,1,DC
2021-08-09,1429.0,362.0,1350.175534762482,1421.6378814693985,523313.10328888847,1,DC
2021-08-10,1498.0,522.0,1481.8108515847998,1543.829404470598,524382.2314229575,1,DC
2021-08-11,1585.0,175.0,1623.6822779477934,1618.8385261793185,525269.0405825486,1,DC
2021-08-12,1676.0,1145.0,1678.9096568752116,1713.2642049783708,526479.4716860304,1,DC
2021-08-13,1803.0,142.0,1772.88277613389,1812.216681676033,526692.4360017797,1,DC
2021-08-14,1881.0,1087.0,1846.4237608933472,1949.6499605755955,527885.4959669006,1,DC
2021-08-15,1959.0,531.0,1995.3107442342348,2034.645124700084,528108.2787396744,1,DC
2021-08-16,2059.0,302.0,2069.2969100312293,2119.142959233248,528871.9844216158,1,DC
2021-08-17,2043.0,426.0,2155.4833424136004,2227.7737783183634,529840.2793705099,1,DC
2021-08-18,2166.0,377.0,2241.6590657705847,2211.0360547391047,530676.9319506371,1,DC
2021-08-19,2187.0,907.0,2156.229046700134,2344.6783817998225,531533.5599636167,1,DC
2021-08-20,2239.0,214.0,2323.7827060548902,2367.954106672122,531847.6359715941,1,DC
2021-08-21,2254.0,532.0,2268.1658796121897,2424.460593003162,532842.8304474464,1,DC
2021-08-22,2269.0,614.0,2361.929262955647,2441.353694052903,533506.9584489191,1,DC
2021-08-23,2309.0,716.0,2336.860955685504,2458.0375748208367,534079.5398610376,1,DC
2021-08-24,2305.0,349.0,2327.9952477195634,2501.753568979708,534537.4223220189,1,DC
2021-08-25,2303.0,591.0,2363.669616953243,2497.725772446873,535358.0794692091,1,DC
2021-08-26,2361.0,521.0,2335.309274314888,2496.106728209932,535928.3119463071,1,DC
2021-08-27,2355.0,266.0,2334.132205640375,2559.360527554365,536552.8654421468,1,DC
2021-08-28,2328.0,608.0,2400.5220964873324,2553.283041687481,537426.7394603236,1,DC
2021-08-29,2421.0,642.0,2373.767519480667,2524.59979701917,537953.7565544156,1,DC
2021-08-30,2476.0,742.0,2353.1070033652945,2625.8237274404623,538425.7066900023,1,DC
2021-08-31,2588.0,456.0,2471.9738124071846,2685.815822580775,538783.4666576645,1,DC
2021-09-01,2546.0,226.0,2523.159678725503,2807.575232610749,539404.76961562,1,DC
2021-09-02,2556.0,907.0,2732.633572169429,2762.4706075989893,540256.3841690077,1,DC
2021-09-03,2576.0,1954.0,2640.458749632173,2773.9521972792363,540416.1867014669,1,DC
2021-09-04,2552.0,170.0,2642.473787060917,2795.777011491049,539523.9378229612,1,DC
2021-09-05,2528.0,121.0,2594.97658108942,2769.068958527285,540429.2737719186,1,DC
2021-09-06,2458.0,1116.0,2542.193716187076,2743.691383600485,541377.8882220275,1,DC
2021-09-07,2538.0,242.0,2522.404600815092,2668.3952158824486,541333.0126953532,1,DC
2021-09-08,2538.0,298.0,2398.377008786475,2755.2098693878115,542149.2569847263,1,DC
2021-09-09,2493.0,397.0,2525.778579294685,2755.8107374983565,542900.737963095,1,DC
2021-09-10,2410.0,1426.0,2513.982817257861,2707.4922299982068,543552.6869248945,1,DC
2021-09-11,2484.0,746.0,2505.783934278088,2617.8068127087104,543182.5603857939,1,DC
2021-09-12,2438.0,186.0,2372.0886331644288,2697.920935854728,543483.9952746527,1,DC
2021-09-13,2518.0,1165.0,2454.819773933461,2648.1725915891625,544349.9098731742,1,DC
2021-09-14,2715.0,162.0,2370.412700743067,2735.7015583329617,544214.1220732523,1,DC
2021-09-15,2870.0,540.0,2565.6233962137617,2949.6268793190607,545049.7254017722,1,DC
2021-09-16,2931.0,1254.0,2844.776551959074,3118.717367801401,545472.2607799531,1,DC
2021-09-17,2933.0,713.0,3082.6926371034656,3185.362903360593,545165.9581259358,1,DC
2021-09-18,3024.0,222.0,3196.525689380771,3187.2758972027555,545403.6426474736,1,DC
2021-09-19,3115.0,607.0,3132.742935629168,3286.373598638511,546114.4426223604,1,DC
2021-09-20,3207.0,473.0,3168.058106922254,3385.911304198755,546417.186891938,1,DC
2021-09-21,3143.0,352.0,3223.940104238928,3486.194143178768,546835.1294512684,1,DC
2021-09-22,3155.0,644.0,3361.3644526093344,3417.003451367304,547380.2947053884,1,DC
2021-09-23,3159.0,605.0,3240.0354254034205,3430.548477456397,547625.486138021,1,DC
2021-09-24,3239.0,694.0,3231.0500747216324,3435.122483976289,547906.3259355216,1,DC
2021-09-25,3199.0,1876.0,3150.763240101748,3522.37897725254,548081.5865560567,1,DC
2021-09-26,3159.0,579.0,3272.2247733280656,3479.042008249737,547079.6886822464,1,DC
2021-09-27,3001.0,411.0,3216.308118362673,3434.6223935796384,547392.4865447014,1,DC
2021-09-28,2752.0,354.0,3178.728425821189,3263.1091797528825,547896.5353566443,1,DC
2021-09-29,2556.0,421.0,2895.3910140860403,2992.763702653216,548494.1648718533,1,DC
2021-09-30,2504.0,488.0,2499.398361423956,2780.0593454643363,549051.482449099,1,DC
2021-10-01,2480.0,467.0,2216.8240339564604,2723.905784015663,549544.6146977352,1,DC
2021-10-02,2396.0,511.0,2174.5786232194127,2698.152778225504,550057.5229153895,1,DC
2021-10-03,2312.0,459.0,2231.3735789949587,2607.120178599632,550535.1746504932,1,DC
2021-10-04,2228.0,697.0,2236.5237677503,2516.038943549466,551073.9711032959,1,DC
2021-10-05,2151.0,294.0,2194.610324286905,2424.9739467258223,551383.2845883943,1,DC
2021-10-06,2129.0,630.0,2079.071615444756,2341.359476323308,552105.3894090442,1,DC
2021-10-07,2080.0,514.0,1987.4048230709843,2317.8584234474697,552487.5656629348,1,DC
2021-10-08,2061.0,730.0,2002.6976559040925,2264.742317907454,552990.0262598266,1,DC
2021-10-09,1981.0,671.0,1962.3129654973047,2244.3551315453574,553274.3965799687,1,DC
2021-10-10,1901.0,697.0,1991.2102153965784,2157.401392838732,553628.3912213304,1,DC
2021-10-11,1821.0,339.0,1883.4855171085824,2070.472846565789,553966.2887482656,1,DC
2021-10-12,1804.0,172.0,1791.76998786977,1983.5193702337524,554672.2750619777,1,DC
2021-10-13,1754.0,341.0,1680.388602730483,1965.3715686009368,555540.7335998999,1,DC
2021-10-14,1699.0,816.0,1683.7279149543365,1911.340784850448,556239.6097647647,1,DC
2021-10-15,1645.0,623.0,1636.782762126105,1851.751464120019,556465.5650601399,1,DC
2021-10-16,1601.0,541.0,1608.329501769858,1793.0043121258018,556891.4050974126,1,DC
2021-10-17,1557.0,521.0,1551.1618584819944,1745.2432790329317,557402.3306245485,1,DC
2021-10-18,1514.0,379.0,1499.923520125215,1697.509801555558,557935.4632310332,1,DC
2021-10-19,1482.0,363.0,1458.7775467619645,1650.8634270972675,558612.4123144827,1,DC
2021-10-20,1422.0,444.0,1423.424538934048,1616.261658685922,559303.7993897949,1,DC
2021-10-21,1376.0,572.0,1401.9529357372378,1551.1111237586697,559917.3088435669,1,DC
2021-10-22,1322.0,1285.0,1329.121481315294,1501.1793871851828,560404.3606536603,1,DC
2021-10-23,1213.0,597.0,1289.0299155859632,1442.453579782485,560182.6648959126,1,DC
2021-10-24,1104.0,464.0,1220.0719091847088,1323.44408352635,560670.0713062843,1,DC
2021-10-25,1286.0,411.0,1073.7090061112608,1204.6756675387378,561304.2477828255,1,DC
2021-10-26,1217.0,294.0,942.928622494074,1403.5091095698092,561953.4290525703,1,DC
2021-10-27,1240.0,558.0,1265.8843757766822,1328.4333406023993,562724.8128500136,1,DC
2021-10-28,1256.0,220.0,1136.2985197995292,1353.8167456402666,563220.2265473017,1,DC
2021-10-29,1264.0,1028.0,1311.7324202553066,1371.4658271263295,564045.7341689881,1,DC
2021-10-30,1155.0,437.0,1288.7787419602116,1380.503924676094,564053.2971883364,1,DC
2021-10-31,1046.0,668.0,1268.3192980762717,1261.45983822739,564670.7043782256,1,DC
2021-11-01,1165.0,484.0,1110.671989885805,1142.6002932557956,565069.6727554733,1,DC
2021-11-02,1196.0,364.0,946.4195645380848,1272.7250057779668,565627.8367364263,1,DC
2021-11-03,1202.0,408.0,1121.6251983561096,1306.78513260431,566294.8346650293,1,DC
2021-11-04,1234.0,942.0,1150.7721277959138,1313.5734501476256,566909.8857253742,1,DC
2021-11-05,1211.0,526.0,1260.975738359752,1348.7639289218992,566978.9900820558,1,DC
2021-11-06,1211.0,615.0,1315.8594608378648,1323.6491656061228,567467.3910156292,1,DC
2021-11-07,1211.0,546.0,1223.9705654878633,1323.820714534926,567861.7363909379,1,DC
2021-11-08,1171.0,320.0,1225.0977060516643,1323.959226814617,568320.999800214,1,DC
2021-11-09,1175.0,350.0,1206.0996116744684,1280.3841072368573,569008.5028378321,1,DC
2021-11-10,1169.0,400.0,1139.2496314330676,1284.992054733449,569658.1971832918,1,DC
2021-11-11,1051.0,379.0,1161.3586608817116,1278.6506812484372,570252.2245302105,1,DC
2021-11-12,1131.0,634.0,1140.2808244291828,1149.7635170757014,570881.8073392612,1,DC
2021-11-13,1131.0,444.0,966.9192446907362,1237.4877266356773,571235.8558249471,1,DC
2021-11-14,1131.0,341.0,1127.4512892304906,1237.6038695523284,571776.2476828597,1,DC
2021-11-15,1153.0,403.0,1082.9400995249623,1237.7811409969183,572414.0583507484,1,DC
2021-11-16,1166.0,286.0,1146.305065902685,1262.0715265635367,572979.4090978203,1,DC
2021-11-17,1191.0,336.0,1191.712014467939,1276.4924991762232,573653.6267933801,1,DC
2021-11-18,1181.0,503.0,1182.9128449869804,1304.0944545865714,574266.4646422884,1,DC
2021-11-19,1229.0,669.0,1226.0388850041454,1293.3548033516013,574707.7280496568,1,DC
2021-11-20,1229.0,530.0,1201.119251367859,1346.0785941417353,574969.9464607328,1,DC
2021-11-21,1229.0,415.0,1274.3202383176738,1346.17206633781,575368.4492155019,1,DC
2021-11-22,1297.0,396.0,1250.3353183056554,1346.3141193976137,575877.8248896635,1,DC
2021-11-23,1339.0,405.0,1257.8345347288594,1420.996677298519,576388.8871063255,1,DC
2021-11-24,1351.0,395.0,1352.763159436907,1467.2104721787591,576878.2049059406,1,DC
2021-11-25,1351.0,0.0,1392.3896034961635,1480.5512235830658,577370.311633298,1,DC
2021-11-26,1139.0,0.0,1421.161277255832,1480.744056882897,578252.3044600822,1,DC
2021-11-27,1139.0,0.0,1405.8212134585942,1248.675893356602,579162.8083792677,1,DC
2021-11-28,1139.0,0.0,1031.267418311763,1248.9766899584054,580063.9064626595,1,DC
2021-11-29,1234.0,2454.0,1053.0435744717458,1249.2743792221904,580955.6958759535,1,DC
2021-11-30,1205.0,594.0,997.629256144967,1353.7911656434517,579367.3148944076,1,DC
2021-12-01,1254.0,769.0,1221.6077787449274,1321.4208277563705,579660.5494891359,1,DC
2021-12-02,1284.0,684.0,1226.712934094924,1375.2616074332925,579767.0209582398,1,DC
2021-12-03,1402.0,1294.0,1333.0046921068056,1408.2022548770838,579952.044208066,1,DC
2021-12-04,1402.0,1098.0,1335.4252260596086,1537.6917195648873,579504.1191892775,1,DC
2021-12-05,1402.0,991.0,1507.364471311646,1537.5095731128526,579256.8555671291,1,DC
2021-12-06,1651.0,1006.0,1486.978008659865,1537.4090246067358,579119.1651297081,1,DC
2021-12-07,1701.0,677.0,1488.4118525077045,1810.39219563642,578923.592711346,1,DC
2021-12-08,1752.0,864.0,1837.235604458436,1865.122847298436,579050.1739369341,1,DC
2021-12-09,1950.0,816.0,1835.9491814951773,1921.1079617993464,578979.3513786226,1,DC
2021-12-10,2192.0,1239.0,1966.974999425277,2138.1794214743345,578922.0427290763,1,DC
2021-12-11,2192.0,833.0,2200.026232049717,2403.496534407677,578399.2843388065,1,DC
2021-12-12,2192.0,938.0,2465.854631409841,2403.164174259616,578288.0858925874,1,DC
2021-12-13,2535.0,759.0,2446.03515978689,2403.0934763373307,578073.0701287528,1,DC
2021-12-14,2628.0,338.0,2425.788520916345,2778.966888804925,577978.4011100889,1,DC
2021-12-15,2820.0,642.0,2802.256703150202,2880.844992684459,578289.2278205893,1,DC
2021-12-16,3202.0,1048.0,2820.798939414277,3091.571920911758,578258.5850500432,1,DC
2021-12-17,3789.0,719.0,3199.5400253530347,3510.330864154175,577754.3840496743,1,DC
2021-12-18,3789.0,883.0,3664.544998769593,4153.300869855154,577480.4564821795,1,DC
2021-12-19,3789.0,428.0,4439.473413405867,4152.999827413185,577045.5692328016,1,DC
2021-12-20,6984.0,629.0,4383.805134567041,4152.52189260461,577070.5087907261,1,DC
2021-12-21,8003.0,403.0,4381.45712658792,7654.10512454946,576327.4514354122,1,DC
2021-12-22,9399.0,650.0,6903.590035614408,8769.151947790137,575638.802116125,1,DC
2021-12-23,11105.0,908.0,9167.875608458216,10296.91798816098,574464.5989639456,1,DC
2021-12-24,10863.0,827.0,12909.0873307959,12162.1158222539,572746.022866338,1,DC
2021-12-25,10863.0,606.0,14218.978318590678,11891.664325741893,571173.7897405042,1,DC
2021-12-26,10863.0,233.0,12924.520846228166,11886.710575530977,569843.2326961397,1,DC
2021-12-27,19373.0,143.0,11433.065982910552,11882.51829187351,568903.1735058763,1,DC
2021-12-28,21093.0,108.0,10313.434474213049,21185.9197017,566576.1563548319,1,DC
2021-12-29,22178.0,267.0,21291.67999598517,23052.64023271856,564020.6317014222,1,DC
2020-12-13,10959.0,0.0,10959.0,10959.0,940450.6,0,DE
2020-12-14,10995.0,0.0,10995.0,12258.424285714284,938753.774,0,DE
2020-12-15,11473.0,0.0,11473.0,12294.923648685442,937070.4854684572,0,DE
2020-12-16,11562.0,0.0,11562.0,12825.535234129393,935312.4953796434,0,DE
2020-12-17,10989.0,0.0,10989.0,12920.92085994289,933558.4524230468,0,DE
2020-12-18,11340.0,0.0,11340.0,12276.6800572422,931939.8492701456,0,DE
2020-12-19,11037.0,0.0,11037.0,12665.101619625162,930271.429157819,0,DE
2020-12-20,10685.0,0.0,10685.0,12322.97519856177,928683.492524822,0,DE
2020-12-21,10547.0,2.0,10547.0,11926.534068265462,927184.539245594,0,DE
2020-12-22,10237.0,1.0,10237.0,11769.30528293154,925729.0414273492,0,DE
2020-12-23,10397.0,2.0,10397.0,11420.368742301684,924353.27798506,0,DE
2020-12-24,10250.0,1.0,10250.0,11595.974486638972,922961.6378614274,0,DE
2020-12-25,9991.0,0.0,9991.0,11429.140723020875,921616.7179026494,0,DE
2020-12-26,9966.0,1.0,9966.0,11137.63114281782,920339.8467236625,0,DE
2020-12-27,9402.0,0.0,9402.0,11107.191080372364,919082.2200331964,0,DE
2020-12-28,9408.0,2.0,9408.0,10476.219468072051,917951.0669362209,0,DE
2020-12-29,8979.0,0.0,8979.0,10480.755004856006,916830.2012620023,0,DE
2020-12-30,8984.0,1.0,8984.0,10000.804634757746,915808.4274717676,0,DE
2020-12-31,9255.0,6.0,9255.0,10004.519066422668,914796.749844913,0,DE
2021-01-01,9031.0,3.0,9031.0,10304.411126030362,913739.2297918622,0,DE
2021-01-02,9158.0,0.0,9158.0,10053.08260057966,912740.8534647924,0,DE
2021-01-03,9556.0,4.0,9556.0,10192.608619910598,911732.5934530912,0,DE
2021-01-04,9750.0,0.0,9750.0,10633.625402582882,910654.990687406,0,DE
2021-01-05,9750.0,1.0,9750.0,10847.380024417314,909556.612184686,0,DE
2021-01-06,10139.0,9.0,10139.0,10845.216437966,908470.3810534443,0,DE
2021-01-07,10064.0,166.0,10064.0,11275.687740149877,907313.865217046,0,DE
2021-01-08,10242.0,141.0,10242.0,11189.92798515854,906028.7814368596,0,DE
2021-01-09,10487.0,592.0,10487.0,11385.18295842189,904749.7992354978,0,DE
2021-01-10,10724.0,436.0,10724.0,11654.819386821431,902988.02042775,0,DE
2021-01-11,10561.0,784.0,10561.0,11914.3943825468,901357.9858409258,0,DE
2021-01-12,10894.0,133.0,10894.0,11729.823001648632,899431.0958380108,0,DE
2021-01-13,10904.0,1052.0,10904.0,12095.43634460497,898114.7456778829,0,DE
2021-01-14,10956.0,1043.0,10956.0,12103.639341174672,895893.5417370723,0,DE
2021-01-15,10827.0,825.0,10827.0,12156.443768847295,893698.5111222828,0,DE
2021-01-16,11160.0,50.0,11160.0,12008.507916705774,891772.870951497,0,DE
2021-01-17,10934.0,406.0,10934.0,12373.505225346064,890582.3741594931,0,DE
2021-01-18,10566.0,51.0,10566.0,12120.30084389481,889093.3895740034,0,DE
2021-01-19,10417.0,57.0,10417.0,11709.195655866266,888047.3657366829,0,DE
2021-01-20,9977.0,246.0,9977.0,11541.873083439106,887036.2575673055,0,DE
2021-01-21,10117.0,447.0,10117.0,11052.321913077196,885931.6402214123,0,DE
2021-01-22,9791.0,1312.0,9791.0,11205.153347126465,884612.8376149288,0,DE
2021-01-23,9628.0,1346.0,9628.0,10841.48108967381,882506.4410062486,0,DE
2021-01-24,9537.0,830.0,9537.0,10656.89547843659,880421.9668320352,0,DE
2021-01-25,9282.0,183.0,9282.0,10552.154472579508,878895.488405421,0,DE
2021-01-26,8886.0,268.0,8886.0,10267.148776173924,878082.0447451929,0,DE
2021-01-27,8657.0,778.0,8657.0,9827.658826733194,877267.4711852935,0,DE
2021-01-28,8426.0,1078.0,8426.0,9572.966780834018,875995.3825497495,0,DE
2021-01-29,8353.0,1169.0,8353.0,9315.359990439594,874481.4315909552,0,DE
2021-01-30,7928.0,834.0,7928.0,9232.099989568133,872907.8244283347,0,DE
2021-01-31,7715.0,1374.0,7715.0,8759.851002404019,871766.8094673617,0,DE
2021-02-01,7510.0,1528.0,7510.0,8522.723363688507,870138.6765804281,0,DE
2021-02-02,7315.0,105.0,7315.0,8293.790563539937,868413.4506796554,0,DE
2021-02-03,6816.0,718.0,6816.0,8075.889509695799,868167.2566631631,0,DE
2021-02-04,6469.0,1846.0,6469.0,7524.645655555727,867403.4012981185,0,DE
2021-02-05,6359.0,1082.0,6359.0,7140.570460294962,865584.5153962709,0,DE
2021-02-06,6185.0,1552.0,6185.0,7016.8142114198845,864570.531745174,0,DE
2021-02-07,5924.0,1475.0,5924.0,6823.547543389214,863130.1231700473,0,DE
2021-02-08,5904.0,941.0,5904.0,6533.877634773761,861831.0414464303,0,DE
2021-02-09,5818.0,448.0,5818.0,6510.269096988589,861084.1876492631,0,DE
2021-02-10,5603.0,823.0,5603.0,6414.560078082136,860854.5142661168,0,DE
2021-02-11,5547.0,1069.0,5547.0,6177.254644660452,860291.9501930809,0,DE
2021-02-12,5353.0,972.0,5353.0,6114.884727106796,859499.941678329,0,DE
2021-02-13,5166.0,1840.0,5166.0,5900.167072112551,858849.368046576,0,DE
2021-02-14,4982.0,2089.0,4982.0,5693.373513624678,857372.3208524856,0,DE
2021-02-15,4907.0,1725.0,4907.0,5489.103114143645,855696.29738696,0,DE
2021-02-16,4845.0,1103.0,4845.0,5404.80753358314,854416.4368795073,0,DE
2021-02-17,4883.0,1931.0,4883.0,5335.264952062951,853783.9661300778,0,DE
2021-02-18,4842.0,2154.0,4842.0,5376.48622456626,852323.5045299252,0,DE
2021-02-19,4610.0,3315.0,4610.0,5329.914006523208,850663.5583352456,0,DE
2021-02-20,4323.0,3248.0,4323.0,5072.990042405643,847903.0269952018,0,DE
2021-02-21,4311.0,201.0,4311.0,4754.755159719841,845291.7058512443,0,DE
2021-02-22,4162.0,1385.0,4162.0,4739.282329330805,845757.9478919725,0,DE
2021-02-23,4157.0,2330.0,4157.0,4575.87175643525,845062.0709423318,0,DE
2021-02-24,4001.0,2517.0,4001.0,4569.790126706537,843429.6415347734,0,DE
2021-02-25,3918.0,3980.0,3918.0,4396.979791736951,841656.049613403,0,DE
2021-02-26,3926.0,5249.0,3926.0,4304.361366071672,838453.5706083402,0,DE
2021-02-27,3868.0,5781.0,3868.0,4310.610141353987,834015.2161894742,0,DE
2021-02-28,3906.0,3221.0,3906.0,4243.459802897185,829103.1185103966,0,DE
2021-03-01,3903.0,4377.0,3903.0,4281.272099322714,826797.2352259698,0,DE
2021-03-02,3930.0,7807.0,3930.0,4276.165622367717,823360.7615370566,0,DE
2021-03-03,3867.0,288.0,3867.0,4303.018595778608,816526.6010401931,0,DE
2021-03-04,3763.0,3441.0,3763.0,4228.699698903579,817296.2310451732,0,DE
2021-03-05,3678.0,4337.0,3678.0,4115.557167850112,814922.7758525857,0,DE
2021-03-06,3697.0,4503.0,3697.0,4020.829837731756,811693.7039706139,0,DE
2021-03-07,3560.0,4346.0,3560.0,4039.1890262361694,808330.0164761002,0,DE
2021-03-08,3540.0,2600.0,3540.0,3887.089238470373,805183.2213585831,0,DE
2021-03-09,3480.0,2765.0,3480.0,3863.001104971912,803819.6108971683,0,DE
2021-03-10,3373.0,4473.0,3373.0,3796.567800140008,802315.9555594851,0,DE
2021-03-11,3273.0,263.0,3273.0,3678.809584131548,799138.8078483301,0,DE
2021-03-12,3075.0,3086.0,3075.0,3567.642307809908,800222.7417477512,0,DE
2021-03-13,2982.0,3465.0,2982.0,3352.4913217987305,798506.1101513321,0,DE
2021-03-14,2920.0,245.0,2920.0,3250.064706524236,796444.6443432946,0,DE
2021-03-15,2921.0,5134.0,2921.0,3181.2751414468794,797635.6313298433,0,DE
2021-03-16,2801.0,2098.0,2801.0,3183.06745877565,793924.8347006263,0,DE
2021-03-17,2857.0,1801.0,2857.0,3050.201353836628,793309.783571212,0,DE
2021-03-18,2838.0,1350.0,2838.0,3110.828592775744,792988.6957141527,0,DE
2021-03-19,2844.0,1279.0,2844.0,3089.956448190276,793125.2380231066,0,DE
2021-03-20,2948.0,2600.0,2948.0,3096.567579554366,793330.3152061783,0,DE
2021-03-21,2876.0,1872.0,2876.0,3209.925666069465,792194.5149594757,0,DE
2021-03-22,2938.0,1892.0,2938.0,3130.868620953948,791810.9926174985,0,DE
2021-03-23,2933.0,163.0,0.0,3198.1353610542164,791400.9901874121,0,DE
