,key_0,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I,AK_V,AL_V,AR_V,AZ_V,CA_V,CO_V,CT_V,DC_V,DE_V,FL_V,GA_V,IA_V,ID_V,IL_V,IN_V,KS_V,KY_V,LA_V,MA_V,MD_V,ME_V,MI_V,MN_V,MO_V,MS_V,MT_V,NC_V,ND_V,NE_V,NH_V,NJ_V,NM_V,NV_V,NY_V,OH_V,OK_V,OR_V,PA_V,RI_V,SC_V,SD_V,TN_V,TX_V,UT_V,VA_V,VT_V,WA_V,WI_V,WV_V,WY_V,AK_I_SRI,AK_S_SRI,AL_I_SRI,AL_S_SRI,AR_I_SRI,AR_S_SRI,AZ_I_SRI,AZ_S_SRI,CA_I_SRI,CA_S_SRI,CO_I_SRI,CO_S_SRI,CT_I_SRI,CT_S_SRI,DC_I_SRI,DC_S_SRI,DE_I_SRI,DE_S_SRI,FL_I_SRI,FL_S_SRI,GA_I_SRI,GA_S_SRI,IA_I_SRI,IA_S_SRI,ID_I_SRI,ID_S_SRI,IL_I_SRI,IL_S_SRI,IN_I_SRI,IN_S_SRI,KS_I_SRI,KS_S_SRI,KY_I_SRI,KY_S_SRI,LA_I_SRI,LA_S_SRI,MA_I_SRI,MA_S_SRI,MD_I_SRI,MD_S_SRI,ME_I_SRI,ME_S_SRI,MI_I_SRI,MI_S_SRI,MN_I_SRI,MN_S_SRI,MO_I_SRI,MO_S_SRI,MS_I_SRI,MS_S_SRI,MT_I_SRI,MT_S_SRI,NC_I_SRI,NC_S_SRI,ND_I_SRI,ND_S_SRI,NE_I_SRI,NE_S_SRI,NH_I_SRI,NH_S_SRI,NJ_I_SRI,NJ_S_SRI,NM_I_SRI,NM_S_SRI,NV_I_SRI,NV_S_SRI,NY_I_SRI,NY_S_SRI,OH_I_SRI,OH_S_SRI,OK_I_SRI,OK_S_SRI,OR_I_SRI,OR_S_SRI,PA_I_SRI,PA_S_SRI,RI_I_SRI,RI_S_SRI,SC_I_SRI,SC_S_SRI,SD_I_SRI,SD_S_SRI,TN_I_SRI,TN_S_SRI,TX_I_SRI,TX_S_SRI,UT_I_SRI,UT_S_SRI,VA_I_SRI,VA_S_SRI,VT_I_SRI,VT_S_SRI,WA_I_SRI,WA_S_SRI,WI_I_SRI,WI_S_SRI,WV_I_SRI,WV_S_SRI,WY_I_SRI,WY_S_SRI,AK_I_ARIMA,AL_I_ARIMA,AR_I_ARIMA,AZ_I_ARIMA,CA_I_ARIMA,CO_I_ARIMA,CT_I_ARIMA,DC_I_ARIMA,DE_I_ARIMA,FL_I_ARIMA,GA_I_ARIMA,IA_I_ARIMA,ID_I_ARIMA,IL_I_ARIMA,IN_I_ARIMA,KS_I_ARIMA,KY_I_ARIMA,LA_I_ARIMA,MA_I_ARIMA,MD_I_ARIMA,ME_I_ARIMA,MI_I_ARIMA,MN_I_ARIMA,MO_I_ARIMA,MS_I_ARIMA,MT_I_ARIMA,NC_I_ARIMA,ND_I_ARIMA,NE_I_ARIMA,NH_I_ARIMA,NJ_I_ARIMA,NM_I_ARIMA,NV_I_ARIMA,NY_I_ARIMA,OH_I_ARIMA,OK_I_ARIMA,OR_I_ARIMA,PA_I_ARIMA,RI_I_ARIMA,SC_I_ARIMA,SD_I_ARIMA,TN_I_ARIMA,TX_I_ARIMA,UT_I_ARIMA,VA_I_ARIMA,VT_I_ARIMA,WA_I_ARIMA,WI_I_ARIMA,WV_I_ARIMA,WY_I_ARIMA
0,2020-12-13,8890.0,47919.0,29455.0,82489.0,352832.0,62783.0,34180.0,3426.0,10959.0,132389.0,73322.0,28396.0,20695.0,128790.0,92122.0,32273.0,44403.0,36368.0,65614.0,38200.0,5751.0,63878.0,65854.0,54674.0,27485.0,11502.0,78269.0,8815.0,22556.0,10476.0,76310.0,24383.0,36306.0,88422.0,148295.0,44424.0,19733.0,134635.0,16876.0,37716.0,11138.0,82511.0,206004.0,40095.0,47313.0,1436.0,40512.0,59902.0,16220.0,6871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8890.0,586712.8,47919.0,4019423.2,29455.0,2409219.2,82489.0,5721201.600000001,352832.0,31630578.4,62783.0,4618971.2,34180.0,2884755.2,3426.0,551636.0,10959.0,791958.4,132389.0,17230549.6,73322.0,8569526.4,28396.0,2552295.2,20695.0,1471284.8,128790.0,10250006.4,92122.0,5428422.4,32273.0,2350304.0,44403.0,3604668.8,36368.0,3726205.6,65614.0,5623933.600000001,38200.0,4941779.2,5751.0,1089887.2,63878.0,8061864.800000001,65854.0,4565195.2,54674.0,4923930.4,27485.0,2369023.2,11502.0,867380.0,78269.0,8351510.4,8815.0,623275.2000000001,22556.0,1569203.2000000002,10476.0,1102023.2,76310.0,7431195.2,24383.0,1694017.6,36306.0,2483691.2,88422.0,16160999.2,148295.0,9439558.4,44424.0,3167482.4000000004,19733.0,3389804.8000000003,134635.0,10402160.0,16876.0,877903.2000000001,37716.0,4094740.0,11138.0,709333.6000000001,82511.0,5528672.0,206004.0,23316404.0,40095.0,2617292.8000000003,47313.0,6905114.4,1436.0,514461.6,40512.0,6164224.800000001,59902.0,4714974.4,16220.0,1434972.8,6871.0,461480.8000000001,8890.0,47919.0,29455.0,82489.0,352832.0,62783.0,34180.0,3426.0,10959.0,132389.0,73322.0,28396.0,20695.0,128790.0,92122.0,32273.0,44403.0,36368.0,65614.0,38200.0,5751.0,63878.0,65854.0,54674.0,27485.0,11502.0,78269.0,8815.0,22556.0,10476.0,76310.0,24383.0,36306.0,88422.0,148295.0,44424.0,19733.0,134635.0,16876.0,37716.0,11138.0,82511.0,206004.0,40095.0,47313.0,1436.0,40512.0,59902.0,16220.0,6871.0
1,2020-12-14,8811.0,48307.0,29698.0,93473.0,372076.0,61179.0,36697.0,3486.0,10995.0,133125.0,74995.0,27884.0,20519.0,129814.0,91424.0,32572.0,43945.0,37229.0,68099.0,38591.0,5949.0,60678.0,63078.0,53403.0,27769.0,11105.0,80029.0,8738.0,21507.0,10881.0,77822.0,24204.0,37243.0,90122.0,149539.0,44058.0,19579.0,138317.0,16669.0,39018.0,10890.0,88231.0,203709.0,40166.0,48245.0,1465.0,40588.0,59555.0,16552.0,6470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677.4,585428.1882,52163.25428571428,4012713.0968,32063.87142857143,2405079.2498000003,89795.16857142857,5709351.1714,384082.8342857143,31581680.092600003,68343.78,4610017.8798,37207.37142857143,2879973.4088000003,3729.445714285714,551222.323,11929.654285714289,790391.9906000001,144114.88285714286,17213542.608400002,79816.2342857143,8559863.9396,30911.074285714287,2548361.5178000005,22527.985714285714,1468320.7262000002,140197.11428571428,10231833.7116,100281.37714285716,5414947.863600001,35131.46571428572,2345695.623,48335.83714285715,3598421.0842000004,39589.16571428572,3721281.9034,71425.52571428572,5614775.729400001,41583.42857142857,4936864.444800001,6260.374285714285,1089233.7608,69535.7657142857,8053595.9082,71686.78285714285,4555734.0048,59516.55428571428,4916358.868600001,29919.385714285712,2365190.3708,12520.74857142857,865745.023,85201.39714285715,8340996.9686,9595.757142857145,622011.8038,24553.81714285714,1565963.9848000002,11403.874285714286,1100612.0698,83068.88571428572,7420767.088800001,26542.63714285714,1690515.4414,39521.67428571428,2478466.8568,96253.66285714286,16150803.507800002,161429.7,9418042.7946,48358.69714285714,3161122.0066000004,21480.78,3387475.2382000005,146559.8142857143,10383084.305,18370.731428571427,875405.6398,41056.56,4089691.409,12124.50857142857,707717.7154000001,89819.11714285714,5516769.897,224250.06857142856,23289066.457,43646.27142857143,2611491.8282,51503.58,6899223.2856,1563.188571428571,514359.0194000001,44100.20571428572,6159243.424200001,65207.605714285724,4706508.9216,17656.628571428573,1432720.1232,7479.574285714286,460489.9392000001,8811.0,48307.0,29698.0,93473.0,372076.0,61179.0,36697.0,3486.0,10995.0,133125.0,74995.0,27884.0,20519.0,129814.0,91424.0,32572.0,43945.0,37229.0,68099.0,38591.0,5949.0,60678.0,63078.0,53403.0,27769.0,11105.0,80029.0,8738.0,21507.0,10881.0,77822.0,24204.0,37243.0,90122.0,149539.0,44058.0,19579.0,138317.0,16669.0,39018.0,10890.0,88231.0,203709.0,40166.0,48245.0,1465.0,40588.0,59555.0,16552.0,6470.0
2,2020-12-15,8544.0,48487.0,29889.0,87285.0,392181.0,58115.0,36708.0,3654.0,11473.0,134567.0,77590.0,27160.0,20714.0,124631.0,90281.0,32572.0,43594.0,34536.0,68955.0,38227.0,5837.0,57797.0,61852.0,52508.0,27839.0,10835.0,81133.0,8260.0,21248.0,10779.0,76966.0,23138.0,36865.0,91613.0,149264.0,43593.0,19438.0,142411.0,16679.0,39979.0,10787.0,90193.0,203566.0,39571.0,49759.0,1467.0,40223.0,58975.0,16890.0,6259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9588.316177712702,584160.6666912301,52572.71685687111,4005960.138846329,32320.22910150592,2400912.481734409,101721.05917172528,5695775.147199732,404939.27096878935,31529824.43139576,66578.73732709998,4601350.731021672,39937.57304003085,2874800.895065455,3794.341730555076,550799.817946445,11965.36334683464,788824.8311197083,144895.04778571095,17196455.151434463,81623.88474050726,8549955.318205608,30346.84959466038,2544521.0774018257,22329.7830781646,1465394.566538493,141274.98695405078,10213551.15636292,99485.24477477178,5401635.489247344,35446.7300427178,2341053.9339057105,47825.08475019117,3592265.54079418,40518.554788399226,3716232.3804224874,74112.88320523505,5605244.674179651,42002.91920543198,4931897.794149769,6475.340755231905,1088549.6677125394,66042.37935112359,8045860.443083533,68643.99228654943,4546750.123080079,58119.84114681542,4909012.678584585,30221.35163078151,2361322.838798418,12085.23651654816,864178.9471747377,87101.16353287766,8330226.809955666,9509.103195735075,620764.901943322,23404.80240974936,1562904.0011197366,11842.516431605463,1099139.3750128802,84697.332638734,7410123.446786752,26339.77668325145,1687053.6101324914,40529.13145309914,2473109.4152043867,98095.13726233272,16140353.408315582,162729.34772777223,9396402.95593477,47946.12484826601,3154841.0547451344,21310.98716852217,3385174.9527932783,150527.35051610775,10363475.467464603,18137.80964009396,872951.4916629632,42466.18286958828,4084445.9417214114,11850.573614283025,706147.3439274599,96015.35477918109,5503989.1670381045,221713.58264942505,23262163.961036436,43709.31616250081,2605699.4702092987,52511.54291800674,6893194.595967823,1594.7104048836188,514251.9191185736,44177.68920755225,6154260.041711107,64812.76298985372,4698124.884117117,18013.876848707136,1430420.404513807,7040.83443044926,459566.852973208,8544.0,48487.0,29889.0,87285.0,392181.0,58115.0,36708.0,3654.0,11473.0,134567.0,77590.0,27160.0,20714.0,124631.0,90281.0,32572.0,43594.0,34536.0,68955.0,38227.0,5837.0,57797.0,61852.0,52508.0,27839.0,10835.0,81133.0,8260.0,21248.0,10779.0,76966.0,23138.0,36865.0,91613.0,149264.0,43593.0,19438.0,142411.0,16679.0,39979.0,10787.0,90193.0,203566.0,39571.0,49759.0,1467.0,40223.0,58975.0,16890.0,6259.0
3,2020-12-16,8460.0,49123.0,29983.0,88282.0,425130.0,56753.0,36355.0,3760.0,11562.0,136851.0,78480.0,25969.0,20718.0,121997.0,89904.0,32508.0,42741.0,34210.0,69880.0,38412.0,5629.0,54923.0,58935.0,51796.0,28262.0,10304.0,82029.0,7958.0,20166.0,11101.0,78222.0,23394.0,37102.0,92305.0,146838.0,43296.0,19462.0,143658.0,16517.0,41075.0,10400.0,95345.0,203146.0,38495.0,51590.0,1444.0,39718.0,57232.0,16944.0,5803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9294.807818689158,582940.2594915641,52755.57769803214,3999198.035866593,32519.82280007368,2396727.4528811723,94953.89051873618,5683240.055676654,426717.1550094356,31474891.565383498,63226.85699958848,4593202.05086249,39939.01331668283,2869642.3168537067,3976.753789753043,550351.1553387454,12481.916702177572,787186.0645864109,146443.18814297343,17179174.199568626,84433.90513990069,8539653.632890359,29552.36358943016,2540807.401734994,22535.40013601249,1462446.5924073702,135598.82355806566,10196155.444362778,98206.03752866467,5388555.420372289,35436.43764839406,2336427.1788948392,47431.1825303747,3586184.477580154,37580.11311558575,3711628.398783621,75025.77969654104,5595604.254666073,41600.590024158526,4927000.803331461,6352.845302482504,1087884.8661709158,62897.80474591874,8038604.954751673,67290.33520731816,4537991.679749682,57133.25574322188,4901830.243734207,30290.261772484737,2357455.194187136,11788.273603883432,862660.9560522509,88285.9832862532,8319306.640573743,8986.27713473646,619598.6939066423,23116.318494824747,1559895.3203380778,11729.19831131057,1097686.8587551282,83748.06964354873,7399645.710267845,25172.146717972624,1683774.079518672,40105.05553729816,2467830.78496617,99708.56848402169,16129683.33670896,162375.34172189975,9374883.680971222,47426.2577091981,3148654.9302669056,21155.40363377195,3382901.7636352843,154939.8078834829,10343271.258827943,18141.23071137491,870505.6523170682,43503.91617435923,4079059.382748188,11734.66733879698,704598.9092447355,98117.0959928736,5490939.371735335,221520.36380833868,23235348.94369563,43047.81516508369,2600022.5005740053,54152.482451087366,6886935.3386350535,1596.8386200776504,514144.6528650916,43775.20499308655,6149345.563247738,64164.77934355893,4689859.222889442,18377.398169509037,1428072.9833683558,6809.21519579407,458680.5914958693,8460.0,49123.0,29983.0,88282.0,425130.0,56753.0,36355.0,3760.0,11562.0,136851.0,78480.0,25969.0,20718.0,121997.0,89904.0,32508.0,42741.0,34210.0,69880.0,38412.0,5629.0,54923.0,58935.0,51796.0,28262.0,10304.0,82029.0,7958.0,20166.0,11101.0,78222.0,23394.0,37102.0,92305.0,146838.0,43296.0,19462.0,143658.0,16517.0,41075.0,10400.0,95345.0,203146.0,38495.0,51590.0,1444.0,39718.0,57232.0,16944.0,5803.0
4,2020-12-17,8042.0,50608.0,30233.0,88657.0,458823.0,53946.0,33925.0,3666.0,10989.0,139779.0,80418.0,22871.0,20423.0,119866.0,87796.0,32508.0,42280.0,35243.0,68340.0,38585.0,5436.0,52509.0,55545.0,51019.0,28425.0,10361.0,83196.0,7608.0,19468.0,11339.0,77465.0,23183.0,36847.0,93044.0,149329.0,43814.0,19643.0,142599.0,16014.0,41643.0,9849.0,102151.0,205443.0,37753.0,52009.0,1360.0,38563.0,55909.0,17460.0,5515.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9200.610690305732,581737.353827481,53434.34549721248,3992353.862619228,32613.763354445444,2392539.8602167037,96007.5392993237,5670588.639178797,462449.5706258114,31414843.767620876,61729.03446706026,4585295.989630282,39544.54077493411,2864555.9370476333,4091.62735296529,549886.3904018699,12574.915253015788,785538.4921259515,148906.80197210214,17161565.487968385,85387.31359147128,8529234.379380282,28250.409727724666,2537294.656034105,22533.109922825413,1459507.5667492803,132699.8979227207,10179232.830567123,97761.28320757292,5375583.491458629,35356.57025688683,2331825.5534590576,46491.56408814685,3580257.8954429985,37218.61542971198,3707088.1305265534,76013.0505743726,5585844.208265606,41795.82633309987,4922085.073909314,6125.913921351182,1087254.7259548225,59762.25462640932,8031826.431741941,64098.76714367542,4529727.837069114,56346.44942267468,4894781.366782084,30743.12505384925,2353530.916653385,11207.670454225348,861231.5456419733,89243.81657547457,8308270.662071981,8655.340746807498,618484.4618944996,21932.99277769309,1557069.341668618,12077.242432454568,1096186.4288924898,85097.09905522908,7388994.451788061,25443.40628775142,1680464.027151402,40350.26884774637,2462532.0544763147,100451.96757526787,16118920.41551127,159682.68277321148,9353828.29594561,47089.612443431695,3142536.1484646355,21179.435921381257,3380629.077093125,156251.86994570345,10322931.873909129,17957.66571759352,868095.5572328719,44687.90425884175,4073510.8405351695,11310.035917591762,703117.6842750418,103685.72765719915,5477112.842563544,221025.939662136,23208665.58551837,41863.915443073085,2594537.040773216,56137.66868094599,6880395.537615472,1571.754804797219,514041.2435502864,43220.54055876933,6144522.240125721,62252.34291849079,4681897.506748062,18431.718722335627,1425723.677948366,6311.34609802203,457870.1128063514,8042.0,50608.0,30233.0,88657.0,458823.0,53946.0,33925.0,3666.0,10989.0,139779.0,80418.0,22871.0,20423.0,119866.0,87796.0,32508.0,42280.0,35243.0,68340.0,38585.0,5436.0,52509.0,55545.0,51019.0,28425.0,10361.0,83196.0,7608.0,19468.0,11339.0,77465.0,23183.0,36847.0,93044.0,149329.0,43814.0,19643.0,142599.0,16014.0,41643.0,9849.0,102151.0,205443.0,37753.0,52009.0,1360.0,38563.0,55909.0,17460.0,5515.0
5,2020-12-18,7770.0,51412.0,30284.0,90612.0,477817.0,51307.0,35067.0,3624.0,11340.0,140995.0,82183.0,24437.0,19852.0,116717.0,85858.0,32131.0,42595.0,35257.0,68528.0,37362.0,5248.0,50588.0,52916.0,50399.0,28665.0,9556.0,84855.0,7284.0,18741.0,11270.0,75645.0,22565.0,36823.0,93568.0,148899.0,44488.0,18871.0,139525.0,15216.0,43018.0,9374.0,107494.0,205439.0,37392.0,51799.0,1380.0,40538.0,54157.0,17579.0,5622.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,13.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8743.379776227892,580605.157125997,55035.89065357032,3985292.431960181,32877.29087757106,2388324.820478916,96383.98760883966,5657921.265073636,498960.9082175857,31349597.344207093,58661.146232866326,4577862.029693499,36891.77846871235,2859863.407356159,3988.842479999452,549437.6833886114,11948.058484451552,783987.9255779453,152069.8867925959,17143524.229402106,87480.23991464726,8518530.252229111,24875.210073233284,2534287.006447695,22205.737399196656,1456625.2190690483,130350.27999857932,10162699.10259512,95435.48364726776,5362994.01346276,35346.38674771244,2327238.713157886,45978.98861029696,3574422.2049372587,38335.59232355544,3702393.606929615,74318.91567425376,5576359.596811658,41977.92535628827,4917151.631050546,5915.373498930539,1086656.7350156512,57128.49352330029,8025448.290929755,60395.654639608976,4522030.903592436,55489.50156979351,4887873.763559794,30912.90110338528,2349591.981490489,11266.937479984725,859798.1691877751,90495.86933523082,8297076.142646106,8272.49493615674,617428.5399250198,21168.22277257266,1554360.5141258056,12333.702462431616,1094651.8014297371,84255.79960013303,7378492.972450426,25206.67405290789,1677198.2994999145,40060.36611649648,2457291.9947339133,101246.27825389242,16108051.421841864,162338.28981292015,9332448.939693889,47639.45777992953,3136351.12210767,21374.301239086144,3378331.688348374,155055.42013419842,10302824.980043877,17403.758363458765,865775.2111693231,45296.83633128965,4067885.7753633447,10707.530857678224,701729.3537330885,111046.2380226053,5462252.680698375,223487.49309266143,23181677.988840196,41044.318865767855,2589188.4050095314,56585.72241737111,6873802.875089058,1480.2793461791057,513951.49710341415,41958.8587252942,6139894.077160301,60798.18518123118,4674170.733060082,18988.45098457773,1423298.616428697,5996.567413540521,457107.082708576,7770.0,51412.0,30284.0,90612.0,477817.0,51307.0,35067.0,3624.0,11340.0,140995.0,82183.0,24437.0,19852.0,116717.0,85858.0,32131.0,42595.0,35257.0,68528.0,37362.0,5248.0,50588.0,52916.0,50399.0,28665.0,9556.0,84855.0,7284.0,18741.0,11270.0,75645.0,22565.0,36823.0,93568.0,148899.0,44488.0,18871.0,139525.0,15216.0,43018.0,9374.0,107494.0,205439.0,37392.0,51799.0,1380.0,40538.0,54157.0,17579.0,5622.0
6,2020-12-19,7210.0,51742.0,30732.0,89373.0,496357.0,48860.0,35067.0,3470.0,11037.0,140948.0,82929.0,24024.0,19364.0,114392.0,82912.0,32040.0,41375.0,35257.0,67253.0,36370.0,5168.0,49115.0,49354.0,50222.0,29045.0,9550.0,85104.0,7058.0,18076.0,11471.0,74472.0,22074.0,36230.0,92610.0,146997.0,45221.0,18571.0,137331.0,14466.0,43563.0,9032.0,110392.0,208955.0,36126.0,51795.0,1348.0,41272.0,52761.0,17643.0,5547.0,2.0,5.0,25.0,2.0,37.0,3.0,4.0,0.0,0.0,13.0,1.0,5.0,0.0,37.0,2.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,2.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,22.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,8445.25836719267,579519.9146016783,55895.78422179613,3978122.9365921393,32924.27420766443,2384111.3185936296,98477.27754643495,5644986.670547841,519458.80652048416,31281534.56062812,55778.272537213554,4570870.516412307,38124.52086095552,2855010.114373561,3942.6721451807166,548996.6374171849,12326.13940854548,782386.406243822,153369.1900850792,17125286.635659054,89383.81604275652,8507570.41664841,26573.83283213085,2531036.3186091166,21578.671796944684,1453843.1760530348,126895.72427589212,10146702.541645208,93296.99126197147,5350758.983901611,34926.43649499768,2322726.715521159,46310.51399870313,3568551.0097336182,38343.71377001004,3697708.642409818,74504.87208098175,5566871.896991007,40641.4144931453,4912425.212640636,5710.33401532688,1086088.9981224514,55032.08939918397,8019390.067668213,57522.79369254688,4514775.942710582,54803.86206686802,4881084.613157937,31166.28139813404,2345626.2221108647,10389.023822369729,858497.4447676463,92282.23643170227,8285644.291643186,7918.221825193179,616428.4138456159,20372.554541917427,1551775.7192126196,12256.138451838491,1093132.2701764689,82259.14950849232,7368310.464683768,24527.767903406624,1674040.504582722,40021.842925397104,2452073.436528068,101806.40280086828,16097116.220047727,161816.87108133087,9311213.525815722,48358.4063905844,3130060.515309264,20532.21212202125,3376162.600966576,151669.7464068108,10283272.51222845,16530.07008705202,863590.6717282446,46783.026241286905,4062055.55606098,10188.18988472747,700421.1560660565,116808.27455257844,5446598.356607956,223445.09606985745,23154756.066495784,40639.62062715721,2583914.962834508,56349.32987762451,6867258.407764915,1502.0096421254586,513858.6615356139,44102.90745856908,6134958.447195999,58878.7743968716,4666730.991787294,19113.11498392006,1420861.6969712053,6111.423306286486,456330.20989100944,7210.0,51742.0,30732.0,89373.0,496357.0,48860.0,35067.0,3470.0,11037.0,140948.0,82929.0,24024.0,19364.0,114392.0,82912.0,32040.0,41375.0,35257.0,67253.0,36370.0,5168.0,49115.0,49354.0,50222.0,29045.0,9550.0,85104.0,7058.0,18076.0,11471.0,74472.0,22074.0,36230.0,92610.0,146997.0,45221.0,18571.0,137331.0,14466.0,43563.0,9032.0,110392.0,208955.0,36126.0,51795.0,1348.0,41272.0,52761.0,17643.0,5547.0
7,2020-12-20,6698.0,52008.0,30726.0,89363.0,512756.0,47446.0,35067.0,3465.0,10685.0,144144.0,86513.0,22927.0,19450.0,112797.0,82809.0,32131.0,40795.0,35022.0,66687.0,35781.0,5090.0,47930.0,46457.0,50272.0,28874.0,9295.0,85238.0,6779.0,17523.0,11771.0,73558.0,21905.0,35806.0,92748.0,147782.0,45421.0,18434.0,135583.0,14551.0,43903.0,8736.0,114389.0,206355.0,35557.0,52019.0,1326.0,41339.0,51657.0,17345.0,5345.0,6.0,4.0,1.0,9.0,74.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,26.0,28.0,0.0,2.0,0.0,2.0,6.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,8.0,0.0,4.0,10.0,2.0,26.0,0.0,21.0,0.0,9.0,0.0,1.0,1.0,275.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,7834.45728384398,578525.1184032325,56239.79758790723,3970918.695924783,33402.73296141409,2379817.123456479,97098.40124271638,5632292.625920292,539443.6796310282,31210717.14100789,53106.18968421038,4564285.310211684,38115.0814229043,2850169.1141219977,3774.686442213485,548581.1721946971,11993.21909058402,780838.354604137,153294.1954897266,17107131.678247955,90178.2103534167,8496518.114878345,26119.823429720225,2527854.803860788,21042.368470762216,1451147.563549077,124339.40037774506,10131098.697582958,90065.84126870663,5339032.713934717,34817.67797339856,2318242.579403668,44973.31227732275,3562883.2503037048,38336.621180419184,3693035.455444133,73100.51602052385,5557614.387359207,39556.77702238406,4907869.007262753,5622.855507795728,1085536.1017593902,53423.78295638334,8013581.896358447,53638.141646070326,4508107.879407516,54600.31287149504,4874330.620958999,31571.660405481845,2341609.526626129,10380.20939401,857198.2700717257,92534.39209274942,8274202.682115936,7670.731806228278,615467.1467683992,19644.896979685134,1549301.3316565792,12472.195494683594,1091584.6432687517,80967.25915311792,7358340.988494538,23987.475671996566,1670970.7221204282,39365.14871908975,2446966.7412295933,100754.02735656216,16086346.71547112,159696.95133535142,9290355.026240269,49140.80717850403,3123693.708186879,20203.901823375803,3374045.721542233,149243.47136009755,10264115.780213268,15709.539823148623,861533.1685190821,47365.80157405168,4056153.918073725,9813.819887966329,699171.4071648811,119907.3724429557,5430517.69095125,227230.6599873976,23127336.84329903,39252.01814770714,2578860.0911525376,56337.12412601233,6860728.980373995,1467.1415131691651,513769.10464662337,44896.16797239902,6129915.329776404,57347.74143025228,4659548.833508112,19177.90633757981,1418421.78765094,6028.400097988068,455566.5692974161,6698.0,52008.0,30726.0,89363.0,512756.0,47446.0,35067.0,3465.0,10685.0,144144.0,86513.0,22927.0,19450.0,112797.0,82809.0,32131.0,40795.0,35022.0,66687.0,35781.0,5090.0,47930.0,46457.0,50272.0,28874.0,9295.0,85238.0,6779.0,17523.0,11771.0,73558.0,21905.0,35806.0,92748.0,147782.0,45421.0,18434.0,135583.0,14551.0,43903.0,8736.0,114389.0,206355.0,35557.0,52019.0,1326.0,41339.0,51657.0,17345.0,5345.0
